16155721	22288030
15965227	22288030
16155721	22288030
41718572	22288030
16155721	22288030
15965227	22288030
15964105	22615410
15031381	22615410
19570182	22615410
39485298	22615410
15964105	22615410
15031381	22615410
19570182	22615410
39485298	22615410
1330913	22615410
15964105	22615410
15031381	22615410
19570182	22615410
39485298	22615410
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
33684085	14580567
15814924	14580567
6971664	14580567
15967902	14580567
18722254	14580567
42318764	23373799
42206842	23373799
42318764	23373799
42206842	23373799
42318764	11868191
42318764	11868191
42206842	11868191
29097269	11868191
42318764	11868191
42206842	11868191
42318764	25114984
17850268	25114984
42206842	25114984
42206842	25114984
42318764	25114984
17850268	25114984
42206842	25114984
42206842	25114984
42318764	25114984
17850268	25114984
42206842	25114984
42206842	25114984
42318764	25114984
17850268	25114984
42206842	25114984
42206842	25114984
42318764	25114984
17850268	25114984
42206842	25114984
42206842	25114984
42318764	1100278
42318764	1100278
42206842	1100278
42318764	1100278
42206842	1100278
15964105	14190336
42318764	14190336
42206842	14190336
42206842	31117892
2150098	31117892
42318764	31117892
15967902	31117892
42206842	31117892
2150098	31117892
42206842	31117892
42206842	31117892
41718572	2607633
16155721	2607633
15965227	2607633
41718572	2607633
16155721	2607633
15965227	2607633
41718572	2607633
16155721	2607633
15965227	2607633
41718572	2607633
16155721	2607633
15965227	2607633
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
1213300	22697190
775631	22697190
39224483	22697190
13237946	22697190
15964788	22697190
33501594	17187338
17190723	17187338
15965227	17187338
17190723	17187338
15964105	17187338
33501594	17187338
33501594	17187338
41782942	17187338
15967902	17187338
13237946	17187338
15964105	17187338
33501594	17187338
33501594	17187338
13237946	17187338
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
15658487	1180140
27267205	1180140
15658487	1180140
33501594	1180140
33501594	1180140
27267205	1180140
27267205	1180140
27267205	1180140
41718572	12042320
16155721	12042320
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
11391851	10202168
15964105	18749817
3870417	18749817
15964788	18749817
15964105	18749817
3870417	18749817
15964788	18749817
15964105	18749817
3870417	18749817
15964788	18749817
15964105	18749817
3870417	18749817
15964788	18749817
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
10830625	3452812
15964105	16015821
13237914	16015821
15964105	16015821
13237914	16015821
15964105	16015821
13237914	16015821
15964105	16015821
13237914	16015821
1167303	20557251
1167303	20557251
1167303	20557251
1167303	20557251
1167303	20557251
1167303	20557251
1167303	20557251
1167303	20557251
42318764	21621169
15967902	21621169
42206842	21621169
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	39414882
15967902	39414882
27669987	39414882
15964105	20540367
15964881	20540367
15964105	20540367
15964105	20540367
15964105	20540367
15964105	20540367
15964105	20540367
33319628	42571739
11986989	42571739
33319628	42571739
11986989	42571739
33319628	42571739
11986989	42571739
13237914	42571739
33319628	42571739
11986989	42571739
33319628	42571739
11986989	42571739
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	38736945
14905085	38736945
32265229	11523450
14905085	11523450
30752717	28975235
30752717	28975235
19574115	28975235
15964105	28975235
13237914	39950079
32610379	39950079
31191282	39950079
33545815	39950079
13237946	39950079
39210295	39950079
42313991	39950079
39260173	39950079
39224483	39950079
33545875	39950079
28586933	39950079
2639897	39950079
27085204	39950079
42176614	32856000
42176614	32856000
42176614	32856000
42176614	32856000
13237914	39950079
32610379	39950079
31191282	39950079
33545815	39950079
13237946	39950079
39210295	39950079
42313991	39950079
39260173	39950079
39224483	39950079
33545875	39950079
28586933	39950079
2639897	39950079
27085204	39950079
42176614	32856000
42176614	32856000
42176614	32856000
42176614	32856000
42176614	32856000
15964105	39804559
2692351	39804559
11142763	39804559
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15967902	39181405
15964105	243710
15964105	243710
33501594	22686469
15450946	22686469
33501594	22686469
15450946	22686469
33501594	22686469
15450946	22686469
33501594	22686469
15450946	22686469
33501594	22686469
15450946	22686469
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
15964105	32912914
26955503	32912914
33501594	37692850
15450946	37692850
33501594	37692850
15450946	37692850
11747213	22132174
11747213	22132174
11747213	22132174
11747213	22132174
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
42318764	20215515
42206842	20215515
24947718	24166109
42589852	24166109
30846958	24166109
40188375	24166109
24947718	24166109
42589852	24166109
30846958	24166109
40188375	24166109
24947718	24166109
30846958	24166109
42589852	24166109
40188375	24166109
31988120	24166109
42589852	24166109
30846958	24166109
40188375	24166109
24947718	24166109
42589852	24166109
30846958	24166109
40188375	24166109
31988120	24166109
24947718	24166109
42589852	24166109
30846958	24166109
40188375	24166109
15964105	13816169
17852487	13816169
11397516	13816169
15964105	13816169
17852487	13816169
11397516	13816169
15965227	7715902
42631824	7715902
15964105	13816169
17852487	13816169
11397516	13816169
15964105	13816169
17852487	13816169
11397516	13816169
15964105	13816169
17852487	13816169
11397516	13816169
15964105	13816169
17852487	13816169
11397516	13816169
13606991	10289476
15967902	10289476
15964105	10289476
13606991	10289476
15967902	10289476
15964105	10289476
13606991	10289476
15967902	10289476
15964105	10289476
13606991	10289476
15967902	10289476
15964105	10289476
13606991	10289476
15967902	10289476
15964105	10289476
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15964105	14614009
10204023	14614009
1619871	14614009
15967902	14614009
27669987	14614009
15967902	18939894
15967902	18939894
15967902	18939894
15967902	18939894
15967902	18939894
15967902	18939894
15964105	15323494
18434236	15323494
15964788	15323494
41990883	15323494
15964105	15323494
18434236	15323494
15964788	15323494
41990883	15323494
15964105	15323494
18434236	15323494
15964788	15323494
41990883	15323494
13237946	16100851
15964788	16100851
29097269	16100851
13237946	16100851
15964788	16100851
29097269	16100851
13237946	16100851
15964788	16100851
29097269	16100851
2150102	34404637
15967902	34404637
11023291	34404637
18691888	34404637
15967902	34404637
11023291	34404637
2150102	34404637
18691888	34404637
15967902	34404637
11023291	34404637
30087087	41718572
16155721	41718572
16155721	41718572
34615059	41718572
30087087	41718572
16155721	41718572
16155721	41718572
34615059	41718572
30087087	41718572
16155721	41718572
16155721	41718572
34615059	41718572
30087087	41718572
16155721	41718572
16155721	41718572
34615059	41718572
30087087	41718572
16155721	41718572
16155721	41718572
34615059	41718572
41718572	16663660
16155721	16663660
41718572	16663660
16155721	16663660
15965227	16663660
15964105	22341922
41718572	16663660
16155721	16663660
15965227	16663660
41718572	16663660
16155721	16663660
15965227	16663660
41718572	16663660
16155721	16663660
15965227	16663660
16155721	16663660
41718572	16663660
16155721	16663660
16155721	16663660
41718572	16663660
16155721	16663660
15964788	24053059
15967902	24053059
13434452	24053059
35757837	5652508
35757837	5652508
15967902	5652508
15964788	24053059
15967902	24053059
13434452	24053059
15964788	24053059
15967902	24053059
13434452	24053059
15964788	24053059
15967902	24053059
13434452	24053059
35757837	5652508
35757837	5652508
15967902	5652508
1129575	24053059
15964788	24053059
15967902	24053059
13434452	24053059
15964788	24053059
15967902	24053059
13434452	24053059
35757837	5652508
35757837	5652508
15967902	5652508
15964788	24053059
15967902	24053059
13434452	24053059
15964788	24053059
15967902	24053059
13434452	24053059
35757837	5652508
35757837	5652508
15967902	5652508
1129575	24053059
15964788	24053059
15967902	24053059
13434452	24053059
13237914	23180238
15964788	23180238
15965227	23180238
10780837	23180238
15964105	23180238
41718572	23180238
3758121	23180238
15964788	23180238
39224483	23180238
15964788	23180238
13237914	32365594
18796940	32365594
28140528	32365594
20409112	32365594
15964788	32365594
1136762	32365594
39224483	32365594
15967902	32365594
13237914	32365594
15964788	32365594
15964105	32365594
4896056	4893007
4896056	4893007
4896056	4893007
4896056	4893007
13237914	32365594
18796940	32365594
28140528	32365594
20409112	32365594
15964788	32365594
1136762	32365594
39224483	32365594
15967902	32365594
13237914	32365594
15964788	32365594
15964105	32365594
4896056	4893007
1354655	1050846
4896056	4893007
1354655	1050846
4896056	4893007
4896056	4893007
13237914	15643032
15183703	15643032
38451524	23959699
38451524	23959699
13237914	15643032
15183703	15643032
15964105	13134020
39260173	13134020
25716904	13134020
41718572	13134020
13134019	13134020
15964105	25833593
15303949	25833593
15965227	25833593
15964105	11832377
15967902	11832377
13237946	11832377
38451524	23959699
13237914	15643032
15183703	15643032
13237914	27092590
21595544	27092590
29636920	27092590
30864382	27092590
15967902	41716925
15964105	11832377
15967902	11832377
13237946	11832377
38451524	23959699
13237914	15643032
15183703	15643032
15303949	25833593
15964965	25833593
15965227	25833593
27076278	25833593
2382078	25833593
15964105	25833593
38451524	23959699
13237914	15643032
15183703	15643032
15964105	13134020
39260173	13134020
41718572	13134020
13134019	13134020
15964105	11832377
15967902	11832377
13237946	11832377
15967902	41716925
38451524	23959699
13237914	15643032
15183703	15643032
13237914	27092590
21595544	27092590
29636920	27092590
30864382	27092590
38451524	23959699
13237914	15643032
15183703	15643032
15964105	11832377
15967902	11832377
13237946	11832377
38451524	23959699
5918521	13134020
13237914	15643032
15183703	15643032
38451524	23959699
15303949	25833593
15964965	25833593
15965227	25833593
27076278	25833593
2382078	25833593
15964105	25833593
15964105	27092590
30864382	27092590
15967902	41716925
13237914	15643032
15183703	15643032
38451524	23959699
15964105	38963224
15964788	38963224
40673739	37142729
25889059	37142729
35757837	37142729
15967902	37142729
35757837	37142729
34615059	37142729
15964105	37142729
42207014	42206842
42318764	42206842
18796940	42206842
16966184	11939989
33501594	11939989
11142763	11939989
15964105	38963224
15964788	38963224
40673739	37142729
26839227	37142729
34615059	37142729
15964105	37142729
15964105	38963224
15964788	38963224
40673739	37142729
26839227	37142729
34615059	37142729
15964105	37142729
13237914	11939989
33501594	11939989
15964105	38963224
15964788	38963224
40673739	37142729
26839227	37142729
34615059	37142729
15964105	37142729
15964105	26220926
25378178	26220926
13237914	26220926
42206842	26220926
13237914	11939989
33501594	11939989
15964105	38963224
15964788	38963224
40673739	37142729
26839227	37142729
15967902	37142729
34615059	37142729
15964105	37142729
42207014	42206842
42318764	42206842
18796940	42206842
15964105	38963224
15964788	38963224
33501594	11939989
11142763	11939989
15964105	38963224
15964788	38963224
40673739	37142729
26839227	37142729
15967902	37142729
34615059	37142729
15964105	37142729
13237914	11939989
33501594	11939989
15964105	38963224
15964788	38963224
15964105	26220926
25378178	26220926
42206842	26220926
15964105	38963224
15964788	38963224
33501594	11939989
11142763	11939989
15964105	23193539
1136762	23193539
10162732	23193539
5390889	23193539
15964788	23193539
15964788	23193539
5600413	23193539
13237946	23193539
15964788	23193539
6069169	23193539
15964105	2817928
15967902	2817928
13237914	8182538
33501594	8182538
1234249	8182538
15964105	30705322
15964105	30705322
31615477	26000208
39095913	26000208
26000216	26000208
36192205	26000208
10607614	26000208
37289343	26000208
10607614	26000208
36192205	26000208
39224483	26000208
29744173	26000208
39224483	26000208
13237914	26000208
15964788	26000208
15964105	23193539
1136762	23193539
15964788	23193539
13237946	23193539
15964788	23193539
15964105	30705322
15964105	3675499
33501594	8182538
15964105	2817928
15967902	2817928
15964105	30705322
15964105	23193539
1136762	23193539
15964788	23193539
15964788	23193539
5600413	23193539
13237946	23193539
15964788	23193539
6069169	23193539
33501594	8182538
15964105	2817928
15967902	2817928
15964105	3675499
15964105	30705322
15964105	2817928
15967902	2817928
15964105	3675499
15964105	23193539
1136762	23193539
15964788	23193539
15964788	23193539
5600413	23193539
13237946	23193539
19602654	23193539
15964788	23193539
6069169	23193539
15964105	30705322
33501594	8182538
15964105	2817928
15967902	2817928
15964105	30705322
33501594	8182538
15964105	3675499
15964105	23193539
1136762	23193539
15964788	23193539
13237946	23193539
15964788	23193539
15964105	30705322
33501594	8182538
15964105	2817928
15967902	2817928
15964105	28699922
15965227	22451300
34110218	22451300
23070586	22451300
15964105	10711923
42589852	10711923
1144975	10711923
10387559	10387571
13237914	10387571
39224483	10387571
15964788	10387571
15964105	10711923
42589852	10711923
1144975	10711923
10387559	10387571
13237914	10387571
39224483	10387571
15964788	10387571
15964105	28699922
15964105	10711923
42589852	10711923
1144975	10711923
15964105	28699922
15964105	10711923
42589852	10711923
1144975	10711923
17358431	34530944
10643950	34530944
28134114	34530944
28134115	34530944
13536774	34530944
11142763	40128713
23697356	40128713
17358431	34530944
10643950	34530944
28134114	34530944
28134115	34530944
13536774	34530944
15964105	33474794
31191282	33474794
1136762	33474794
31191282	33474794
31191282	33474794
31191282	33474794
4084332	4084333
15964105	33474794
31191282	33474794
1136762	33474794
31191282	33474794
31191282	33474794
31191282	33474794
17358431	34530944
10643950	34530944
28134114	34530944
28134115	34530944
13536774	34530944
17358431	34530944
10643950	34530944
28134114	34530944
28134115	34530944
13536774	34530944
17358431	34530944
10643950	34530944
28134114	34530944
28134115	34530944
13536774	34530944
15964105	33474794
15964105	33474794
31191282	33474794
1136762	33474794
31191282	33474794
31191282	33474794
31191282	33474794
17805217	34007305
33709059	34007305
35757837	34007305
35757837	34007305
1183830	34007305
15964105	34007305
15964105	31861207
15965227	31861207
41029357	31861207
33501594	18995993
36192205	18995993
7518134	18995993
39210295	18995993
34691965	18995993
33501594	18995993
15964105	11783154
15964105	31861207
15965227	31861207
41029357	31861207
5918521	36877811
28304044	36877811
39224483	42206842
13237914	42206842
19454685	42206842
42318764	42206842
18691888	42206842
42318764	42206842
42318764	42206842
17805217	34007305
33709059	34007305
35757837	34007305
35757837	34007305
1183830	34007305
15964105	34007305
15964105	31861207
15965227	31861207
41029357	31861207
15964105	11783154
2692351	36877811
5918521	36877811
28304044	36877811
30321990	36877811
33501594	18995993
36192205	18995993
7518134	18995993
39210295	18995993
34691965	18995993
33501594	18995993
15965227	31861207
41029357	31861207
15964105	13766392
35947711	13766392
35783897	13766392
13237914	13766392
35783897	13766392
15967902	13766392
11142763	13766392
15964788	13766392
15964105	35751789
15964105	11783154
39224483	42206842
13237914	42206842
19454685	42206842
42318764	42206842
18691888	42206842
42318764	42206842
42318764	42206842
15964105	31861207
15965227	31861207
41029357	31861207
17805217	34007305
33709059	34007305
35757837	34007305
35757837	34007305
1183830	34007305
15964105	34007305
15965227	31861207
41029357	31861207
2692351	36877811
5918521	36877811
28304044	36877811
30321990	36877811
15964105	11783154
33501594	18995993
7518134	18995993
39210295	18995993
34691965	18995993
33501594	18995993
15965227	31861207
41029357	31861207
39224483	42206842
13237914	42206842
19454685	42206842
42318764	42206842
18691888	42206842
42318764	42206842
42318764	42206842
15964105	11783154
33501594	18995993
36192205	18995993
7518134	18995993
39210295	18995993
34691965	18995993
33501594	18995993
17805217	34007305
33709059	34007305
35757837	34007305
35757837	34007305
1183830	34007305
15964105	34007305
39224483	42206842
13237914	42206842
42318764	42206842
42318764	42206842
19454685	42206842
15964105	13766392
35947711	13766392
35783897	13766392
13237914	13766392
35783897	13766392
11142763	13766392
15964788	13766392
15964105	18395378
18796940	18395378
34838412	18395378
33545866	14230049
14236527	14230049
33545866	14230049
31577965	14230049
39260173	14230049
33545866	14230049
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
18691888	2150098
18691888	2150098
18691888	2150098
15964105	18395378
18796940	18395378
34838412	18395378
1136762	18395378
15964105	38921444
13237914	38921444
1217539	38921444
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
9530462	38212799
32491887	38212799
9530462	38212799
34838412	38212799
15967902	38212799
13237946	38212799
15964105	38212799
15964105	28703942
15964788	28703942
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
18691888	2150098
18691888	2150098
18691888	2150098
15964105	6367400
33319628	6367400
38759370	6367400
13237914	6367400
15964105	18395378
18796940	18395378
34838412	18395378
1136762	18395378
15964105	38921444
13237914	38921444
1217539	38921444
1215039	38921444
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
9530462	38212799
32491887	38212799
9530462	38212799
34838412	38212799
15967902	38212799
13237946	38212799
15964105	38212799
18691888	2150098
18691888	2150098
14236527	14230049
33545866	14230049
31577965	14230049
39260173	14230049
33545866	14230049
15964105	18395378
18796940	18395378
34838412	18395378
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
15964105	38921444
13237914	38921444
1217539	38921444
9530462	38212799
32491887	38212799
9530462	38212799
34838412	38212799
15967902	38212799
13237946	38212799
15964105	38212799
15964105	6367400
33319628	6367400
38759370	6367400
13237914	6367400
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
18691888	2150098
18691888	2150098
15964105	18395378
18796940	18395378
34838412	18395378
1136762	18395378
33545866	14230049
14236527	14230049
29569518	14230049
33545866	14230049
31577965	14230049
29569518	14230049
39260173	14230049
33545866	14230049
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
9530462	38212799
32491887	38212799
9530462	38212799
34838412	38212799
15967902	38212799
13237946	38212799
15964105	38212799
15964105	38921444
13237914	38921444
1217539	38921444
15964105	6367400
33319628	6367400
38759370	6367400
13237914	6367400
15964105	28703942
15964788	28703942
18691888	2150098
18691888	2150098
18691888	2150098
15964105	28502282
10204023	28502282
1619871	28502282
15967902	28502282
27669987	28502282
14236527	14230049
33545866	14230049
31577965	14230049
39260173	14230049
33545866	14230049
9530462	38212799
32491887	38212799
9530462	38212799
34838412	38212799
15967902	38212799
13237946	38212799
15964105	38212799
15964105	18395378
18796940	18395378
26422700	18395378
34838412	18395378
1136762	18395378
23697356	18395378
37688037	9658507
36322025	9658507
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
37688037	9658507
36322025	9658507
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
31304761	30782209
37688037	9658507
36322025	9658507
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
37688037	9658507
36322025	9658507
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
37688037	9658507
36322025	9658507
11760907	30782209
33858967	30782209
31304761	30782209
31304761	30782209
31304761	30782209
15964105	6124181
15964105	42509950
15965227	42509950
39224483	42509950
15964105	25964577
15965227	25964577
1136762	25964577
13237946	25964577
15964788	25964577
15964105	42509950
38522467	42509950
15965227	42509950
38522467	42509950
15964788	42509950
39224483	42509950
15964105	25964577
15965227	25964577
1136762	25964577
13237946	25964577
15964788	25964577
15964105	6124181
15964105	25964577
15965227	25964577
15964105	42509950
38522467	42509950
38522467	42509950
15965227	42509950
38522467	42509950
15964788	42509950
39224483	42509950
15964105	25964577
15965227	25964577
15964105	6124181
15964105	42509950
15965227	42509950
39224483	42509950
15964105	25964577
15965227	25964577
15964105	42509950
15965227	42509950
39224483	42509950
15964105	27092092
15964105	24680221
24680222	24680221
1136762	24680221
24680222	24680221
15964105	28115510
6635485	28115510
41001017	28115510
15964105	15090516
13237914	31089801
15964105	28115510
6635485	28115510
41001017	28115510
15964105	27092092
13237914	41529205
15964788	41529205
11142763	41529205
26301156	41529205
27643328	41529205
15965227	41529205
1136762	41529205
15967902	41529205
10780837	41529205
15964105	41529205
15964869	41529205
31676377	41529205
19605112	41529205
30550746	41529205
29944229	41529205
15964788	41529205
15964105	24680221
24680222	24680221
1136762	24680221
24680222	24680221
15964105	15090516
29569518	15090516
15964105	13423305
15964105	28115510
6635485	28115510
41001017	28115510
15964105	24680221
24680222	24680221
1136762	24680221
24680222	24680221
15964105	28115510
6635485	28115510
41001017	28115510
15964105	27092092
13237914	41529205
15964788	41529205
11142763	41529205
26301156	41529205
27643328	41529205
15965227	41529205
1136762	41529205
15967902	41529205
10780837	41529205
15964105	41529205
15964869	41529205
19605112	41529205
30550746	41529205
15964788	41529205
15964105	28115510
6635485	28115510
41001017	28115510
13237914	31089801
15964105	27092092
15964105	12277162
33501594	12277162
15964105	24680221
24680222	24680221
1136762	24680221
24680222	24680221
15964105	15090516
15964105	28115510
6635485	28115510
41001017	28115510
15964105	27092092
13237914	31089801
15964105	24680221
24680222	24680221
1136762	24680221
24680222	24680221
15964105	28115510
6635485	28115510
41001017	28115510
15964105	27092092
13237914	31089801
33501594	17640828
11142763	17640828
15964105	28115510
6635485	28115510
41001017	28115510
13237914	41529205
15964788	41529205
11142763	41529205
26301156	41529205
27643328	41529205
1136762	41529205
15965227	41529205
15967902	41529205
10780837	41529205
15964105	41529205
31129068	41529205
15964869	41529205
31676377	41529205
19605112	41529205
30550746	41529205
29944229	41529205
15964788	41529205
15964105	27092092
15964105	28115510
6635485	28115510
41001017	28115510
13237914	31089801
15964105	27092092
15964105	15090516
13237914	42251064
13237914	42251064
15964788	42251064
19095614	42251064
26471024	42251064
15964105	19866992
1136762	19866992
12066551	19866992
13823304	13823240
15964105	8419329
22269218	8106139
18693824	28981476
18693824	28981476
33924264	28981476
29569518	28981476
23064916	28981476
13155662	28981476
33924264	28981476
33924264	28981476
18693824	28981476
18693824	28981476
18693824	28981476
18693824	28981476
42202941	28981476
13757719	28981476
18722786	28981476
18693824	28981476
13155662	28981476
18693824	28981476
18693824	28981476
